START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,TIME_DAY,TIME_OF_DAY,MONTH_OF_THE_RIDE,DAY_OF_THE_RIDE,DURATION_OF_THE_RIDE
2016-05-06 15:06:00,2016-05-06 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,15,Afternoon,May,Fri,16.0
2016-05-06 15:57:00,2016-05-06 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,15,Afternoon,May,Fri,11.0
2016-05-06 18:05:00,2016-05-06 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,18,Evening,May,Fri,9.0
2016-05-06 21:53:00,2016-05-06 22:05:00,Business,Cary,Durham,9.9,Meeting,21,Evening,May,Fri,12.0
2016-05-06 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,23,Night,May,Fri,43216.0
2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,15,Afternoon,June,Mon,9.0
2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,16,Afternoon,June,Mon,8.0
2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,20,Evening,June,Mon,14.0
2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,21,Evening,June,Mon,29.0
2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,21,Evening,June,Mon,19.0
2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,23,Night,June,Mon,14.0
2016-07-06 21:42:00,2016-07-06 22:00:00,Business,Cary,Durham,10.4,Meeting,21,Evening,July,Wed,18.0
2016-07-06 23:41:00,2016-08-06 00:04:00,Business,Durham,Cary,9.9,Meeting,23,Night,July,Wed,43223.0
2016-08-06 08:23:00,2016-08-06 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,8,Morning,Aug,Sat,30.0
2016-08-06 12:04:00,2016-08-06 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,12,Afternoon,Aug,Sat,57.0
2016-08-06 13:12:00,2016-08-06 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,13,Afternoon,Aug,Sat,17.0
2016-08-06 14:31:00,2016-08-06 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,14,Afternoon,Aug,Sat,6.0
2016-08-06 16:55:00,2016-08-06 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,16,Afternoon,Aug,Sat,16.0
2016-08-06 17:16:00,2016-08-06 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,17,Afternoon,Aug,Sat,2.0
2016-08-06 17:59:00,2016-08-06 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,17,Afternoon,Aug,Sat,6.0
2016-08-06 20:11:00,2016-08-06 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,20,Evening,Aug,Sat,14.0
2016-10-06 15:19:00,2016-10-06 16:28:00,Business,New York,Jamaica,16.3,Meeting,15,Afternoon,Oct,Thurs,69.0
2016-10-06 21:47:00,2016-10-06 22:04:00,Business,Cary,Durham,10.4,Meeting,21,Evening,Oct,Thurs,17.0
2016-10-06 23:53:00,2016-11-06 00:01:00,Business,Durham,Cary,9.9,Meeting,23,Night,Oct,Thurs,43208.0
2016-11-06 17:08:00,2016-11-06 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,17,Afternoon,Nov,Sun,8.0
2016-11-06 17:34:00,2016-11-06 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,17,Afternoon,Nov,Sun,5.0
2016-11-06 17:50:00,2016-11-06 17:56:00,Business,Westpark Place,Whitebridge,1.7,UNKNOWN,17,Afternoon,Nov,Sun,6.0
2016-11-06 21:45:00,2016-11-06 22:04:00,Business,Cary,Durham,10.4,Meeting,21,Evening,Nov,Sun,19.0
2016-11-06 23:39:00,2016-12-06 00:05:00,Business,Durham,Cary,9.9,Meeting,23,Night,Nov,Sun,41786.0
2016-12-06 19:53:00,2016-12-06 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,19,Evening,Dec,Tues,3.0
2016-12-06 20:05:00,2016-12-06 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,20,Evening,Dec,Tues,11.0
2016-12-06 21:58:00,2016-12-06 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,21,Evening,Dec,Tues,21.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,8.4,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Oakland,Emeryville,13.2,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Oakland,Unknown Location,5.2,Customer Visit,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Emeryville,San Francisco,9.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,San Francisco,Emeryville,11.6,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Emeryville,Oakland,5.1,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,New Orleans,12.4,Between Offices,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,CBD,Lower Garden District,1.9,Between Offices,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Lakeview,Storyville,5.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Metairie,14.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Metairie,Kenner,2.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,New Orleans,15.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Kenner,12.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,New Orleans,13.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Kenner,12.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,8.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Raleigh,6.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Raleigh,Cary,5.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Raleigh,19.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Raleigh,Cary,16.6,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Raleigh,8.6,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,3.1,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,8.4,Temporary Site,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,New Orleans,12.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,CBD,Bywater,4.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Chalmette,11.8,Between Offices,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Arabi,Metairie,17.0,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Metairie,New Orleans,15.5,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Storyville,Marigny,1.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Marigny,Storyville,1.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Kenner,12.6,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,Kenner,2.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Kenner,New Orleans,13.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,New Orleans,Covington,46.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Covington,2.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Covington,8.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Covington,5.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Covington,7.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Covington,1.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Covington,Mandeville,4.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Mandeville,Mandeville,2.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Mandeville,Metairie,30.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Metairie,Kenner,4.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Jamestown Court,Jamestown Court,1.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,8.2,Customer Visit,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,10.4,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,7.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,7.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Westpark Place,1.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,10.4,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,9.9,Meeting,0,,Jan,Wed,0.0
2016-01-07 00:00:00,2016-01-07 00:25:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Thurs,25.0
2016-01-07 09:34:00,2016-01-07 09:57:00,Business,Cary,Raleigh,13.3,Meeting,9,Morning,Jan,Thurs,23.0
2016-01-07 12:36:00,2016-01-07 13:00:00,Business,Raleigh,Cary,11.3,Meeting,12,Afternoon,Jan,Thurs,24.0
2016-01-07 20:06:00,2016-01-07 20:24:00,Business,Cary,Durham,10.5,Meeting,20,Evening,Jan,Thurs,18.0
2016-01-07 23:48:00,2016-02-07 00:09:00,Business,Durham,Cary,9.9,Meeting,23,Night,Jan,Thurs,43221.0
2016-02-07 20:18:00,2016-02-07 20:36:00,Business,Cary,Durham,10.1,Meeting,20,Evening,Feb,Sun,18.0
2016-02-07 23:48:00,2016-03-07 00:12:00,Business,Durham,Cary,9.9,Meeting,23,Night,Feb,Sun,40344.0
2016-03-07 00:28:00,2016-03-07 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,0,,Mar,Mon,10.0
2016-03-07 03:02:00,2016-03-07 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,3,Night,Mar,Mon,6.0
2016-03-07 20:00:00,2016-03-07 20:18:00,Business,Cary,Durham,9.9,Meeting,20,Evening,Mar,Mon,18.0
2016-04-07 00:32:00,2016-04-07 00:47:00,Business,Durham,Cary,9.9,Meeting,0,,April,Thurs,15.0
2016-04-07 17:31:00,2016-04-07 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,17,Afternoon,April,Thurs,18.0
2016-04-07 18:23:00,2016-04-07 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,18,Evening,April,Thurs,26.0
2016-04-07 20:00:00,2016-04-07 20:17:00,Business,Cary,Durham,11.8,Meeting,20,Evening,April,Thurs,17.0
2016-05-07 00:00:00,2016-05-07 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,0,,May,Sat,5.0
2016-05-07 00:08:00,2016-05-07 00:28:00,Business,Durham,Cary,9.9,Meeting,0,,May,Sat,20.0
2016-05-07 16:48:00,2016-05-07 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,16,Afternoon,May,Sat,4.0
2016-05-07 20:06:00,2016-05-07 20:26:00,Business,Cary,Durham,9.9,UNKNOWN,20,Evening,May,Sat,20.0
2016-05-07 22:41:00,2016-05-07 23:02:00,Business,Durham,Morrisville,8.6,UNKNOWN,22,Night,May,Sat,21.0
2016-06-07 00:33:00,2016-06-07 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,0,,June,Tues,20.0
2016-06-07 09:06:00,2016-06-07 09:25:00,Business,Cary,Durham,9.9,Meeting,9,Morning,June,Tues,19.0
2016-06-07 12:48:00,2016-06-07 13:08:00,Business,Durham,Cary,9.9,UNKNOWN,12,Afternoon,June,Tues,20.0
2016-06-07 20:04:00,2016-06-07 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,20,Evening,June,Tues,10.0
2016-06-07 23:46:00,2016-06-07 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,23,Night,June,Tues,13.0
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,8,Morning,July,Thurs,28.0
2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,UNKNOWN,10,Morning,July,Thurs,6.0
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,UNKNOWN,12,Afternoon,July,Thurs,36.0
2016-08-07 09:50:00,2016-08-07 10:13:00,Business,CBD,Pontchartrain Beach,7.7,UNKNOWN,9,Morning,Aug,Sun,23.0
2016-08-07 10:51:00,2016-08-07 11:12:00,Business,Pontchartrain Beach,CBD,7.0,UNKNOWN,10,Morning,Aug,Sun,21.0
2016-08-07 13:48:00,2016-08-07 14:11:00,Business,New Orleans,Metairie,12.5,UNKNOWN,13,Afternoon,Aug,Sun,23.0
2016-08-07 17:11:00,2016-08-07 17:30:00,Business,Kenner,New Orleans,13.2,UNKNOWN,17,Afternoon,Aug,Sun,19.0
2016-09-07 09:03:00,2016-09-07 09:46:00,Business,New Orleans,Kenner,13.0,UNKNOWN,9,Morning,Sep,Wed,43.0
2016-09-07 09:52:00,2016-09-07 10:06:00,Business,Kenner,Metairie,4.9,UNKNOWN,9,Morning,Sep,Wed,14.0
2016-09-07 10:15:00,2016-09-07 10:33:00,Business,Metairie,New Orleans,8.5,UNKNOWN,10,Morning,Sep,Wed,18.0
2016-10-07 14:10:00,2016-10-07 14:17:00,Business,CBD,St Thomas,1.3,UNKNOWN,14,Afternoon,Oct,Fri,7.0
2016-10-07 16:04:00,2016-10-07 16:15:00,Business,St Thomas,CBD,1.8,UNKNOWN,16,Afternoon,Oct,Fri,11.0
2016-10-07 18:05:00,2016-10-07 18:21:00,Business,New Orleans,Kenner,13.6,UNKNOWN,18,Evening,Oct,Fri,16.0
2016-10-07 19:51:00,2016-10-07 20:08:00,Business,Kenner,New Orleans,13.4,UNKNOWN,19,Evening,Oct,Fri,17.0
2016-12-07 16:10:00,2016-12-07 16:45:00,Business,New Orleans,Kenner,12.3,UNKNOWN,16,Afternoon,Dec,Wed,35.0
2016-12-07 19:21:00,2016-12-07 19:26:00,Personal,Kenner,Kenner,1.4,UNKNOWN,19,Evening,Dec,Wed,5.0
2016-12-07 23:47:00,2020-01-01 00:00:00,Personal,Morrisville,Cary,8.7,UNKNOWN,23,Night,Dec,Wed,1611373.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Cary,Morrisville,23.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Morrisville,Morrisville,2.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Morrisville,Cary,4.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Cary,Morrisville,3.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Banner Elk,195.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Banner Elk,8.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Banner Elk,3.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Elk Park,22.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Elk Park,Banner Elk,12.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Banner Elk,4.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Newland,28.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Newland,Newland,3.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Newland,Boone,41.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Boone,Banner Elk,23.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Banner Elk,13.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Banner Elk,Boone,15.1,Charity ($),0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Boone,Cary,180.2,Commute,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Cary,Morrisville,4.1,Moving,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Morrisville,Cary,6.1,Moving,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Northwoods,Preston,3.3,Moving,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Preston,Whitebridge,4.7,Moving,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Apex,7.2,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Apex,Cary,5.5,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,3.3,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,3.8,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Chessington,Whitebridge,4.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Whitebridge,Edgehill Farms,2.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Edgehill Farms,Preston,1.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Personal,Preston,Whitebridge,1.4,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Edgehill Farms,2.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Edgehill Farms,Burtrose,2.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,3.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,2.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,3.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,5.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,8.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,6.1,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,12.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Wayne Ridge,Whitebridge,8.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,4.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,9.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,3.0,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,6.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Durham,10.4,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Durham,Cary,9.9,Meeting,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Parkway,1.5,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,4.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,7.9,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Parkway,Whitebridge,1.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Westpark Place,2.2,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Westpark Place,Whitebridge,2.1,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,2.5,Meal/Entertain,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Cary,Morrisville,2.8,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Raleigh,14.7,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Raleigh,Morrisville,14.6,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Morrisville,Cary,2.3,UNKNOWN,0,,Jan,Wed,0.0
2020-01-01 00:00:00,2020-01-01 00:00:00,Business,Whitebridge,Westpark Place,2.2,UNKNOWN,0,,Jan,Wed,0.0
